coll_id	guid
DALEI	https://viaf.org/viaf/311199550/
DALLC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0f538b3d-feed-480b-921f-b5cdbec8700d
DALLJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bab5e43f-6c95-40a1-9bc6-33a7f87e84d8
DALZJ	http://www.wikidata.org/entity/Q2917982
DANC	http://www.wikidata.org/entity/Q62990221
DARBI	http://www.wikidata.org/entity/Q21340488
DARCJ	http://www.wikidata.org/entity/Q62990184
DAVEJ	https://species.wikimedia.org/wiki/Jules_Alexandre_Daveau
DAVIA1	https://viaf.org/viaf/56149341/
DAVIR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/64c675db-a51e-4b44-b619-a2858a099668
DBJ2	https://viaf.org/viaf/216298647/
DBL	http://www.wikidata.org/entity/Q62990433
DCA1	http://www.wikidata.org/entity/Q21509986
DCHEM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a0f8bb78-2758-424e-9720-e935a7bf2cc6
DCSJS	http://www.wikidata.org/entity/Q966069
DDGBO	https://www.ipni.org/ipni/idAuthorSearch.do?id=18103-1
DEBEG2	http://www.wikidata.org/entity/Q62588452
DECHR	https://viaf.org/viaf/75428387/
DELEG	http://www.wikidata.org/entity/Q33669141
DELEG2	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f3daf382-169c-4481-9d3c-c5c72825e21f
DELHR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b8a02477-f311-4b85-9b8b-b64b7cab73e0
DELVJ	http://www.wikidata.org/entity/Q62990186
DEMEF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/156892de-02cc-489a-9c36-c4ebc476d8ce
DENYE	http://www.wikidata.org/entity/Q62990192
DEPLE	https://www.ipni.org/ipni/idAuthorSearch.do?id=20007273-1
DESCB	https://viaf.org/viaf/199875074/
DESCG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/78c1c796-f766-4f67-8cb5-3b3f692d4810
DESP1	https://viaf.org/viaf/283586472/
DESSP	http://www.wikidata.org/entity/Q21393628
DETIE	http://www.wikidata.org/entity/Q62990313
DEUSP	http://www.wikidata.org/entity/Q62990319
DEVIA	http://www.wikidata.org/entity/Q62990388
DEVRR	http://www.wikidata.org/entity/Q21392971
DEWEA	http://www.wikidata.org/entity/Q18984207
DGA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b65e9895-f0c1-485f-8921-4dcb28c1dcd2
DGNR	http://isni.org/isni/0000000083529372
DGS	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/80c17a1b-4c33-4854-9fa6-f4f29af6ddd3
DHETM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/54e7f8ee-9794-4960-9160-0e2533552380
DHOSR	https://www.ipni.org/ipni/idAuthorSearch.do?id=17614-1
DIBAJ	http://www.wikidata.org/entity/Q62990453
DIEDP	http://www.wikidata.org/entity/Q16439077
DINKM	https://www.ipni.org/ipni/idAuthorSearch.do?id=2222-1
DINTM	https://viaf.org/viaf/77059592/
DITT	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bacfa18e-97af-44aa-a0a4-a65fd8284c86
DKJ	https://viaf.org/viaf/33914417/
DLJ1	http://www.wikidata.org/entity/Q5937003
DLL	http://isni.org/isni/0000000457881996
DLMER	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/52b2732e-b2c3-48f4-93b2-a44fb1cd0025
DLSJP	https://species.wikimedia.org/wiki/Jules_Paul_Benjamin_Delessert
DLTHL	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=32113
DLV	http://www.wikidata.org/entity/Q62990409
DNGD	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e2decaf0-9057-4e65-b3d6-2d7082fffeca
DNGJ	https://viaf.org/viaf/7732214/
DNGS	http://www.wikidata.org/entity/Q21510571
DOIDE	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=28784
DOLIA	http://www.wikidata.org/entity/Q62990459
DONIC	http://www.wikidata.org/entity/Q62990321
DORBA	http://www.wikidata.org/entity/Q344661
DORRL	http://www.wikidata.org/entity/Q2024617
DOUGD	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=50306
DOUIN	http://www.wikidata.org/entity/Q2959431
DOUTH	http://www.wikidata.org/entity/Q62990458
DOWSF	http://www.wikidata.org/entity/Q21391796
DPPHW	https://www.ipni.org/ipni/idAuthorSearch.do?id=18147-1
DRKCE	https://www.ipni.org/ipni/idAuthorSearch.do?id=2302-1
DRUM01	https://www.biodiversitylibrary.org/creator/223531
DRUMJ	http://www.wikidata.org/entity/Q2589989
DRUMR	https://species.wikimedia.org/wiki/Robert_Bailey_Drummond
DSH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a55fed92-9551-4e31-a280-eaa113a7bfc3
DSJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/49475656-396a-4a58-8ab2-31e4ad8786e2
DSJ1	http://isni.org/isni/0000000107153438
DSMA	http://www.wikidata.org/entity/Q3369158
DSNRB	http://www.wikidata.org/entity/Q62588116
DSP	https://viaf.org/viaf/218343343/
DT1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/9f817899-0fb9-4af7-94f2-90db494af453
DTA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f40c4381-542e-4dd8-91e0-3e4e46247695
DTLPL	https://www.ipni.org/ipni/idAuthorSearch.do?id=18034-1
DUARA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/27d45b17-2ac7-4a96-9f27-747e5145c5a1
DUBOH	http://www.wikidata.org/entity/Q62990479
DUBOJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b109157d-b24d-422b-9cb4-0f29749e3e04
DUBOL	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7a3b756c-81c0-42a1-9875-a73d055cc9ec
DUCKA	https://www.biodiversitylibrary.org/creator/37007
DUCOJ	http://isni.org/isni/0000000355941257
DUM12	http://sdei.senckenberg.de/biographies/information.php?id=8125
DUMOB	https://species.wikimedia.org/wiki/Barth%C3%A9lemy_Charles_Joseph_du_Mortier
DUPUP	http://sdei.senckenberg.de/biographies/information.php?id=8214
DURA	http://www.wikidata.org/entity/Q21511148
DURAT	https://www.biodiversitylibrary.org/creator/95169
DUSEP1	http://www.wikidata.org/entity/Q5625930
DUSSA	https://www.biodiversitylibrary.org/creator/3903
DUVIJ	https://species.wikimedia.org/wiki/Jacques_Duvigneaud
DUVIP	http://www.wikidata.org/entity/Q3371153
DWDEJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/84d6822d-664c-4d4f-9fb1-119802797df9
DWG2	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e1e85c62-7bb3-47b3-9b21-5fc65061fc70
DWLFA	http://www.wikidata.org/entity/Q51545377
DWP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/18b26705-79b5-4929-b266-203a8917622e
DWW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7d1f11ac-e674-489e-a96d-e87b01dd1d80
DYBOJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=63972
DZUT	https://viaf.org/viaf/50803703/
E001	https://species.wikimedia.org/wiki/Job_Bicknell_Ellis
E002	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a2bf7b4c-ef8c-4f86-b836-f6a58f6ef593
E008	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/13a71c25-e0d9-4724-aaee-4e4a2d0d88ab
E017	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=34190
E018	https://www.ipni.org/ipni/idAuthorSearch.do?id=2608-1
E044	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4fe43359-5591-43d9-a83d-7fd87f873cbf
E045	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5c0f5501-32a1-4e04-a04c-9af880fe947f
E761	https://www.biodiversitylibrary.org/creator/20470
E777	https://species.wikimedia.org/wiki/Alice_Eastwood
E951	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/63a9d778-8709-46e8-9565-1160115ced83
ECHGW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/8af26891-899b-4d8a-b0a2-c1021d82b507
EDGM	http://www.wikidata.org/entity/Q3102663
EGGEH	https://viaf.org/viaf/34418019/
EGGEH1	https://www.ipni.org/ipni/idAuthorSearch.do?id=2475-1
EGGEW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6fe9b79b-dd72-404c-b2a1-547431c462b1
EHREC1	https://species.wikimedia.org/wiki/Christian_Gottfried_Ehrenberg
ELMEA	http://www.wikidata.org/entity/Q1105726
ELSKO	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0177bd50-4dce-4dbe-9c96-582ac79832a9
ENDPH	https://www.ipni.org/ipni/idAuthorSearch.do?id=2536-1
ENRSH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/cbac3bb5-575c-49a4-918b-3a89046b1aab
ENTIA	https://viaf.org/viaf/41052514/
ESJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c67e0401-ac39-484f-ac5d-2f20cb31da9a
ESTEE	http://www.wikidata.org/entity/Q5367580
ETNLT	https://www.ipni.org/ipni/idAuthorSearch.do?id=2497-1
ETUGM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d50f04d9-b4b6-4cd6-aa67-81e5b9d4abe1
EVRAC	https://viaf.org/viaf/197991916/
EWANN	http://www.wikidata.org/entity/Q2997459
EXELA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f8f4f620-3a33-4098-bae7-d48b934279e5
F004	http://www.wikidata.org/entity/Q62990265
F006	https://viaf.org/viaf/28153530980148702628/
F008	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/baa6cc3c-1688-47c6-9d8d-98b7fd2ca7c8
F012	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ae807a02-b7bc-4a9e-9486-7e76d8114573
F013	https://viaf.org/viaf/283151612/
F021	http://www.wikidata.org/entity/Q36624315
F023	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/49570925-a8ca-43f9-b0ea-8f4b32be2fce
F024	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=62352
F027	https://www.ipni.org/ipni/idAuthorSearch.do?id=2673-1
F064	http://www.wikidata.org/entity/Q62990257
F073	https://species.wikimedia.org/wiki/Tassilo_Feuerer
F201	https://viaf.org/viaf/29593635/
F203	https://species.wikimedia.org/wiki/Thore_Christian_Elias_Fries
F555	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=2390
F632	https://viaf.org/viaf/67221822
F751	https://www.ipni.org/ipni/idAuthorSearch.do?id=18863-1
F951	https://www.biodiversitylibrary.org/creator/89880
F961	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=71073
F999	https://species.wikimedia.org/wiki/Ferenc_F%C3%B3riss
FANSD	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/9811c911-87a8-483c-903b-9320813733a9
FARRC	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=28360
FAULH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6bb5bb02-b55c-4fe1-a1b6-6c60463a3625
FAURA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=23592
FAURU	https://viaf.org/viaf/254533593/
FAYJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/70474c46-a3d5-4eed-8eb9-7dd489294673
FBYMB	http://www.wikidata.org/entity/Q62990361
FCJ	https://viaf.org/viaf/45614627/
FELLA	https://species.wikimedia.org/wiki/A.C._Fellingham
FELLN	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c5cd9ef7-e6d2-4016-9209-5014b3669fb3
FELLR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6a9d054b-6bf4-4f33-afd3-76f234959883
FENDA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b63fa585-e023-4e6b-9ee8-efe8199fea02
FERRR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6fbf3df1-34f7-4ddf-8e01-f724e3aa1a4b
FINK	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bfc881bf-066e-44d9-95ac-72f153fce783
FLAMA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b039561e-fff1-4485-a261-ff287923301a
FLANH	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=5086
FLORJ	http://www.wikidata.org/entity/Q21513247
FNGRJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/cd352e00-93f5-4aa6-84c5-b6145a5b63c9
FORBC	https://www.ipni.org/ipni/idAuthorSearch.do?id=2811-1
FORBH	https://www.ipni.org/ipni/idAuthorSearch.do?id=2816-1
FORSS	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/46d8c288-4841-439b-9f97-edcdc109f6ec
FOSBF	https://species.wikimedia.org/wiki/Francis_Raymond_Fosberg
FOURH	https://www.ipni.org/ipni/idAuthorSearch.do?id=2856-1
FRAN1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a9b510f7-d527-41ee-bf37-e28d7feb9aa2
FRBJH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/00ae2a31-b730-4a7a-9684-bee3d719fb15
FRCHG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d7873caa-4a7e-4c2d-bdce-b5dc98fc8ba4
FRIII	https://viaf.org/viaf/161032823/
FRITR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4d7c0ccb-d699-4d92-a6c0-637b3555ae3c
FRNCJ	http://www.wikidata.org/entity/Q24170551
FROER	http://www.wikidata.org/entity/Q6108581
FROMD	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/097d8f29-5132-4ad3-bf31-b77548ae7e89
FRRZC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/129ffd8c-7715-49cc-a006-a98b2ffb2ef8
FRYDAY	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0d24cd85-a86b-41c0-abab-287eba4377ed
FUNCN	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/47bb3793-ff4b-47e7-bdd1-f5dcc834672e
FURUK	https://www.ipni.org/ipni/idAuthorSearch.do?id=19058-1
FURUKI	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/916a1b64-4704-4c84-8755-34c388edff35
G001	https://viaf.org/viaf/25351719/
G005	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e8616845-eb8d-4785-93fe-de0f0698fbfb
G007	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4fc87a1c-b543-49ab-83e2-1dbdd7d0dad5
G008	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=81921
G011	http://www.wikidata.org/entity/Q6067292
G017	http://www.wikidata.org/entity/Q62990515
G018	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/655c5e8b-2763-44ed-8e49-fe1bf4f70abb
G030	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/aa5d0419-5f97-4b29-938c-52e9ae14eb4b
G037	http://www.wikidata.org/entity/Q2601687
G063	https://species.wikimedia.org/wiki/David_Griffiths
G064	https://species.wikimedia.org/wiki/Thomas_Harper_Goodspeed
G076	https://species.wikimedia.org/wiki/Ioan_Grin%C8%9Bescu
G084	http://isni.org/isni/0000000116087225
G090	https://viaf.org/viaf/290075301/
G091	http://www.wikidata.org/entity/Q4153111
G144	https://species.wikimedia.org/wiki/Trevor_Goward
G199	https://www.ipni.org/ipni/idAuthorSearch.do?id=3402-1
G205	https://viaf.org/viaf/69223343/
G206	http://www.ipni.org/ipni/idAuthorSearch.do?id=20370-1
G210	http://www.wikidata.org/entity/Q4615065
G214	https://www.ipni.org/ipni/idAuthorSearch.do?id=3156-1
G357	http://isni.org/isni/0000000117634606
G591	https://www.ipni.org/ipni/idAuthorSearch.do?id=3064-1
G756	https://viaf.org/viaf/305835132/
G999	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7e3d971e-9b86-4a8f-8b1a-3b80e972ef1c
GAILL	http://www.wikidata.org/entity/Q62990312
GALPE	http://www.wikidata.org/entity/Q5393019
GARSS	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/edfbe6da-9012-478a-9856-b522747c6231
GATHA	http://www.wikidata.org/entity/Q62990306
GAYC	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=1673
GBC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a3c0730b-8388-4916-a361-740fbc0798f7
GBVET	http://www.wikidata.org/entity/Q3102355
GDTJT	https://www.ipni.org/ipni/idAuthorSearch.do?id=3292-1
GE01	http://www.wikidata.org/entity/Q62990213
GENCF	http://www.wikidata.org/entity/Q62990405
GENTA	https://viaf.org/viaf/110599272/
GENTL1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b4bce6a0-a34c-485b-bfa6-7d4e991266d2
GERAP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/237633b7-d0cd-40ee-a74c-37ff06ba72ff
GERMR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ea525bda-b0b1-45e3-80ac-4e22da1d50fd
GERMR1	https://species.wikimedia.org/wiki/Ren%C3%A9_Gerard_Antoine_Germain
GERSJ	https://www.ipni.org/ipni/idAuthorSearch.do?id=3109-1
GESA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a50f5628-3c0e-4662-bc7c-0e9edb29cee6
GHGJP	http://www.wikidata.org/entity/Q26712030
GHIEA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=32404
GIESJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d5a74131-167a-4f57-ac19-82df2d743fe2
GILBB	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=977
GILBG1	http://www.wikidata.org/entity/Q38464105
GILLEJ	http://www.wikidata.org/entity/Q62990423
GILLJ3	https://viaf.org/viaf/282241033/
GILLJ5	http://www.wikidata.org/entity/Q1681620
GILLP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/340436a6-34cc-47f1-852c-6a4e78f37dbc
GILOA	http://www.wikidata.org/entity/Q62990323
GIMA	http://www.wikidata.org/entity/Q62990431
GJAA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7563fb9f-b7dd-4e26-b979-d33db26b1495
GLAZA	http://www.wikidata.org/entity/Q440696
GLOVP	https://viaf.org/viaf/119559283/
GLTLS	https://viaf.org/viaf/193032896/
GOESA	http://www.wikidata.org/entity/Q5762493
GOETP	https://orcid.org/0000-0002-4100-7140
GOETW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b358a72a-57c5-4c19-9b0d-239ae6493095
GOLDP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7d12fb67-ed8d-44af-b874-3c0c9b6654e0
GOOSA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/57e581aa-bfda-4753-8faa-f86b705c470b
GOOSV	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7da43d5a-1f82-4d0c-9255-ff9ce65599dc
GORBS	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/2649a6f1-669d-41ce-9d76-6da8fca74c99
GOSSJ	https://viaf.org/viaf/244502179/
GOUJ1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/8b2d7aeb-1526-4474-bd8b-9df6af376828
GRAFF	https://www.ipni.org/ipni/idAuthorSearch.do?id=14008-1
GRANA1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7802ba10-6d4a-48bc-b358-d7c4903b370e
GRCEN	https://orcid.org/0000-0002-3867-6650
GRDGR	https://viaf.org/viaf/69713366/
GRDNL	https://www.ipni.org/ipni/idAuthorSearch.do?id=3027-1
GREAF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7bf7dea1-0f87-4dba-b75d-4320a25eccef
GREGJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=44740
GRENJ	https://www.biodiversitylibrary.org/creator/5768
GRIFW	https://viaf.org/viaf/64162204/
GRLING	http://www.wikidata.org/entity/Q62990448
GRMJM	http://www.wikidata.org/entity/Q26713599
GRMQJ	http://www.wikidata.org/entity/Q28913658
GRNAL	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/46e01fc9-5f6c-40d2-a5b9-8c8aa5b69058
GRNIN	http://www.wikidata.org/entity/Q5915932
GUILA1	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=19649
GUILJ	https://viaf.org/viaf/59204635/
GUSIM	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=1205
GUTH1	http://isni.org/isni/0000000014019328
GUTZR1	http://www.wikidata.org/entity/Q62990345
GWYPJ	http://www.wikidata.org/entity/Q21340663
H003	http://isni.org/isni/0000000110822911
H004	http://www.wikidata.org/entity/Q7151226
H005	https://viaf.org/viaf/98145067090066630702/
H012	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e675b079-0ec4-4d02-a45a-1bb6b335b98e
H013	http://isni.org/isni/0000000114971447
H021	https://viaf.org/viaf/286831250/
H022	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/12ab4054-97b0-4618-a188-9cd62d9159dc
H073	http://www.wikidata.org/entity/Q62990436
H074	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a20c147a-974f-4a8e-b5b2-88c97b89d39e
H077	http://www.wikidata.org/entity/Q4502879
H079	http://www.wikidata.org/entity/Q36695957
H085	http://isni.org/isni/0000000083757551
H088	http://www.wikidata.org/entity/Q21516011
H092	https://species.wikimedia.org/wiki/Edward_Willet_Dorland_Holway
H105	http://www.wikidata.org/entity/Q21338808
H112	http://www.wikidata.org/entity/Q21516685
H117	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/dcd9a705-9b13-44a2-b964-99a1dc62f03b
H140	https://viaf.org/viaf/232835130/
H144	http://isni.org/isni/0000000397653640
H150	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/9b110cda-4f1c-468e-b069-af2cf74522cc
H153	https://www.ipni.org/ipni/idAuthorSearch.do?id=4083-1
H166	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=8542
H168	https://species.wikimedia.org/wiki/Karl_Alrik_H%C3%BClphers
H198	https://species.wikimedia.org/wiki/Mason_Ellsworth_Hale
H250	http://www.wikidata.org/entity/Q62086637
H264	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/8906094d-b1e2-4049-bb0e-b695fb4ad2c8
H300	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=253
H437	https://www.biodiversitylibrary.org/creator/150447
H632	http://www.wikidata.org/entity/Q21516652
H648	https://species.wikimedia.org/wiki/Marshall_Avery_Howe
H654	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/454eee3f-c95d-497e-b311-15d0d5b53899
H729	https://www.biodiversitylibrary.org/creator/85104
H753	http://isni.org/isni/000000007150475X
H878	https://www.ipni.org/ipni/idAuthorSearch.do?id=4002-1
H900	http://www.wikidata.org/entity/Q62990189
H967	https://species.wikimedia.org/wiki/Roland_McMillan_Harper
H998	https://viaf.org/viaf/63992887/
HAARA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/48e033e0-9448-44c6-b7af-237c45a32c64
HAASJ	https://www.biodiversitylibrary.org/creator/70522
HAERF	https://viaf.org/viaf/306176554/
HAGEO	https://viaf.org/viaf/119675607/
HALLF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/cda6b7f0-72c8-46d8-87a7-741025cb21a3
HALLJ	http://www.wikidata.org/entity/Q19056572
HALLN	https://viaf.org/viaf/56610955/
HAMBD	http://www.ipni.org/ipni/idAuthorSearch.do?id=14722-1
HAMMC	https://www.ipni.org/ipni/idAuthorSearch.do?id=19909-1
HANRH	http://www.wikidata.org/entity/Q5898441
HANSG	http://isni.org/isni/0000000396644646
HARDP	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=30203
HARLR	https://viaf.org/viaf/9927149068559165730007/
HARRB	http://www.wikidata.org/entity/Q62990232
HARRD	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a1655e4f-a29f-497b-8312-6aec90e21470
HARRW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5f480bef-6f21-44bf-b90f-cc0a2727a3c0
HARTJH	http://www.ipni.org/ipni/idAuthorSearch.do?id=20008451-2
HARTK	http://www.wikidata.org/entity/Q73237
HARTT	http://www.wikidata.org/entity/Q62990387
